ukia_uri,ukia_year,ukia_number,legislation_uri
http://www.legislation.gov.uk/id/ukia/2013/158,2013,158,http://www.legislation.gov.uk/id/uksi/2013/2667
http://www.legislation.gov.uk/id/ukia/2011/654,2011,654,http://www.legislation.gov.uk/id/uksi/2011/765
http://www.legislation.gov.uk/id/ukia/2008/230,2008,230,http://www.legislation.gov.uk/id/uksi/2008/2362
http://www.legislation.gov.uk/id/ukia/2011/377,2011,377,http://www.legislation.gov.uk/id/uksi/2011/1779
http://www.legislation.gov.uk/id/ukia/2016/248,2016,248,
http://www.legislation.gov.uk/id/ukia/2012/309,2012,309,
http://www.legislation.gov.uk/id/ukia/2012/54,2012,54,http://www.legislation.gov.uk/id/ukdsi/2012/9780111525654
http://www.legislation.gov.uk/id/ukia/2013/180,2013,180,http://www.legislation.gov.uk/id/uksi/2013/2854
http://www.legislation.gov.uk/id/ukia/2014/112,2014,112,http://www.legislation.gov.uk/id/uksi/2014/870
http://www.legislation.gov.uk/id/ukia/2021/94,2021,94,http://www.legislation.gov.uk/id/ukdsi/2022/9780348231328
http://www.legislation.gov.uk/id/ukia/2013/1129,2013,1129,http://www.legislation.gov.uk/id/uksi/2013/449
http://www.legislation.gov.uk/id/ukia/2011/48,2011,48,
http://www.legislation.gov.uk/id/ukia/2009/262,2009,262,
http://www.legislation.gov.uk/id/ukia/2012/331,2012,331,http://www.legislation.gov.uk/id/uksi/2012/1633
http://www.legislation.gov.uk/id/ukia/2011/22,2011,22,
http://www.legislation.gov.uk/id/ukia/2024/210,2024,210,http://www.legislation.gov.uk/id/uksi/2014/1855
http://www.legislation.gov.uk/id/ukia/2012/2036,2012,2036,
http://www.legislation.gov.uk/id/ukia/2020/88,2020,88,http://www.legislation.gov.uk/id/nisr/2020/279
http://www.legislation.gov.uk/id/ukia/2008/136,2008,136,
http://www.legislation.gov.uk/id/ukia/2010/273,2010,273,
http://www.legislation.gov.uk/id/ukia/2015/144,2015,144,http://www.legislation.gov.uk/id/uksi/2015/574
http://www.legislation.gov.uk/id/ukia/2010/16,2010,16,
http://www.legislation.gov.uk/id/ukia/2011/205,2011,205,
http://www.legislation.gov.uk/id/ukia/2019/15,2019,15,http://www.legislation.gov.uk/id/ukdsi/2019/9780111179185
http://www.legislation.gov.uk/id/ukia/2011/582,2011,582,
http://www.legislation.gov.uk/id/ukia/2009/168,2009,168,http://www.legislation.gov.uk/id/uksi/2009/1632
http://www.legislation.gov.uk/id/ukia/2016/176,2016,176,http://www.legislation.gov.uk/id/uksi/2016/784
http://www.legislation.gov.uk/id/ukia/2023/184,2023,184,http://www.legislation.gov.uk/id/uksi/2023/1387
http://www.legislation.gov.uk/id/ukia/2013/1091,2013,1091,http://www.legislation.gov.uk/id/uksi/2013/1408
http://www.legislation.gov.uk/id/ukia/2012/237,2012,237,
http://www.legislation.gov.uk/id/ukia/2017/108,2017,108,http://www.legislation.gov.uk/id/nisr/2017/86
http://www.legislation.gov.uk/id/ukia/2024/116,2024,116,http://www.legislation.gov.uk/id/nisr/2024/152
http://www.legislation.gov.uk/id/ukia/2014/395,2014,395,http://www.legislation.gov.uk/id/uksi/2014/3350
http://www.legislation.gov.uk/id/ukia/2008/319,2008,319,
http://www.legislation.gov.uk/id/ukia/2010/456,2010,456,http://www.legislation.gov.uk/id/uksi/2010/2135
http://www.legislation.gov.uk/id/ukia/2015/327,2015,327,http://www.legislation.gov.uk/id/uksi/2015/595
http://www.legislation.gov.uk/id/ukia/2011/98,2011,98,
http://www.legislation.gov.uk/id/ukia/2010/179,2010,179,
http://www.legislation.gov.uk/id/ukia/2010/101,2010,101,
http://www.legislation.gov.uk/id/ukia/2009/190,2009,190,
http://www.legislation.gov.uk/id/ukia/2011/72,2011,72,
http://www.legislation.gov.uk/id/ukia/2013/269,2013,269,http://www.legislation.gov.uk/id/ukpga/2014/21
http://www.legislation.gov.uk/id/ukia/2017/130,2017,130,http://www.legislation.gov.uk/id/ukpga/2016/25
http://www.legislation.gov.uk/id/ukia/2025/148,2025,148,http://www.legislation.gov.uk/id/uksi/2025/749
http://www.legislation.gov.uk/id/ukia/2008/341,2008,341,
http://www.legislation.gov.uk/id/ukia/2010/66,2010,66,
http://www.legislation.gov.uk/id/ukia/2011/488,2011,488,http://www.legislation.gov.uk/id/uksi/2012/1466
http://www.legislation.gov.uk/id/ukia/2019/65,2019,65,http://www.legislation.gov.uk/id/ukdsi/2019/9780111182208
http://www.legislation.gov.uk/id/ukia/2009/19,2009,19,
http://www.legislation.gov.uk/id/ukia/2011/410,2011,410,http://www.legislation.gov.uk/id/uksi/2011/2616
http://www.legislation.gov.uk/id/ukia/2011/133,2011,133,
http://www.legislation.gov.uk/id/ukia/2010/40,2010,40,http://www.legislation.gov.uk/id/uksi/2010/103
http://www.legislation.gov.uk/id/ukia/2018/162,2018,162,http://www.legislation.gov.uk/id/uksi/2018/1254
http://www.legislation.gov.uk/id/ukia/2018/59,2018,59,http://www.legislation.gov.uk/id/uksi/2018/330
http://www.legislation.gov.uk/id/ukia/2014/223,2014,223,http://www.legislation.gov.uk/id/uksi/2014/1613
http://www.legislation.gov.uk/id/ukia/2018/33,2018,33,http://www.legislation.gov.uk/id/uksi/2018/155
http://www.legislation.gov.uk/id/ukia/2012/442,2012,442,http://www.legislation.gov.uk/id/uksi/2012/3152
http://www.legislation.gov.uk/id/ukia/2012/165,2012,165,
http://www.legislation.gov.uk/id/ukia/2017/27,2017,27,http://www.legislation.gov.uk/id/nisr/2017/27
http://www.legislation.gov.uk/id/ukia/2013/1098,2013,1098,http://www.legislation.gov.uk/id/uksi/2013/176
http://www.legislation.gov.uk/id/ukia/2008/247,2008,247,
http://www.legislation.gov.uk/id/ukia/2010/384,2010,384,http://www.legislation.gov.uk/id/uksi/2010/1917
http://www.legislation.gov.uk/id/ukia/2015/255,2015,255,http://www.legislation.gov.uk/id/ukdsi/2015/9780111138168
http://www.legislation.gov.uk/id/ukia/2011/316,2011,316,
http://www.legislation.gov.uk/id/ukia/2013/197,2013,197,http://www.legislation.gov.uk/id/uksi/2013/3008
http://www.legislation.gov.uk/id/ukia/2014/406,2014,406,http://www.legislation.gov.uk/id/ukdsi/2015/9780111126516
http://www.legislation.gov.uk/id/ukia/2014/129,2014,129,http://www.legislation.gov.uk/id/uksi/2014/913
http://www.legislation.gov.uk/id/ukia/2009/69,2009,69,
http://www.legislation.gov.uk/id/ukia/2009/279,2009,279,
http://www.legislation.gov.uk/id/ukia/2009/201,2009,201,
http://www.legislation.gov.uk/id/ukia/2010/90,2010,90,
http://www.legislation.gov.uk/id/ukia/2014/3,2014,3,http://www.legislation.gov.uk/id/ukdsi/2014/9780111106600
http://www.legislation.gov.uk/id/ukia/2012/348,2012,348,http://www.legislation.gov.uk/id/uksi/2012/1768
http://www.legislation.gov.uk/id/ukia/2009/43,2009,43,http://www.legislation.gov.uk/id/uksi/2009/1745
http://www.legislation.gov.uk/id/ukia/2024/227,2024,227,http://www.legislation.gov.uk/id/uksi/2021/910
http://www.legislation.gov.uk/id/ukia/2025/35,2025,35,http://www.legislation.gov.uk/id/uksi/2015/2073
http://www.legislation.gov.uk/id/ukia/2013/1062,2013,1062,http://www.legislation.gov.uk/id/ukpga/2013/24
http://www.legislation.gov.uk/id/ukia/2014/151,2014,151,http://www.legislation.gov.uk/id/uksi/2014/1352
http://www.legislation.gov.uk/id/ukia/2018/83,2018,83,http://www.legislation.gov.uk/id/uksi/2018/610
http://www.legislation.gov.uk/id/ukia/2008/37,2008,37,
http://www.legislation.gov.uk/id/ukia/2024/29,2024,29,http://www.legislation.gov.uk/id/uksi/2024/110
http://www.legislation.gov.uk/id/ukia/2010/212,2010,212,
http://www.legislation.gov.uk/id/ukia/2008/11,2008,11,
http://www.legislation.gov.uk/id/ukia/2012/370,2012,370,http://www.legislation.gov.uk/id/uksi/2012/2079
http://www.legislation.gov.uk/id/ukia/2017/77,2017,77,http://www.legislation.gov.uk/id/uksi/2017/394
http://www.legislation.gov.uk/id/ukia/2011/599,2011,599,
http://www.legislation.gov.uk/id/ukia/2008/175,2008,175,
http://www.legislation.gov.uk/id/ukia/2017/51,2017,51,http://www.legislation.gov.uk/id/uksi/2017/162
http://www.legislation.gov.uk/id/ukia/2015/183,2015,183,http://www.legislation.gov.uk/id/uksi/2015/851
http://www.legislation.gov.uk/id/ukia/2011/521,2011,521,http://www.legislation.gov.uk/id/uksi/en/NaN
http://www.legislation.gov.uk/id/ukia/2009/107,2009,107,
http://www.legislation.gov.uk/id/ukia/2011/244,2011,244,
http://www.legislation.gov.uk/id/ukia/2016/115,2016,115,http://www.legislation.gov.uk/id/nisr/2016/217
http://www.legislation.gov.uk/id/ukia/2023/123,2023,123,http://www.legislation.gov.uk/id/uksi/2023/1007
http://www.legislation.gov.uk/id/ukia/2024/3,2024,3,http://www.legislation.gov.uk/id/ukdsi/2024/9780348254808
http://www.legislation.gov.uk/id/ukia/2016/45,2016,45,http://www.legislation.gov.uk/id/ukdsi/2016/9780111144169
http://www.legislation.gov.uk/id/ukia/2014/334,2014,334,http://www.legislation.gov.uk/id/uksi/2014/2936
http://www.legislation.gov.uk/id/ukia/2025/8,2025,8,http://www.legislation.gov.uk/id/uksi/2025/36
http://www.legislation.gov.uk/id/ukia/2010/118,2010,118,http://www.legislation.gov.uk/id/uksi/2010/752
http://www.legislation.gov.uk/id/ukia/2009/93,2009,93,
http://www.legislation.gov.uk/id/ukia/2025/85,2025,85,http://www.legislation.gov.uk/id/uksi/2004/3202
http://www.legislation.gov.uk/id/ukia/2015/39,2015,39,http://www.legislation.gov.uk/id/ukdsi/2015/9780111127735
http://www.legislation.gov.uk/id/ukia/2012/276,2012,276,
http://www.legislation.gov.uk/id/ukia/2017/147,2017,147,http://www.legislation.gov.uk/id/uksi/2017/619
http://www.legislation.gov.uk/id/ukia/2024/155,2024,155,http://www.legislation.gov.uk/id/uksi/2024/1067
http://www.legislation.gov.uk/id/ukia/2013/208,2013,208,http://www.legislation.gov.uk/id/uksi/2013/3074
http://www.legislation.gov.uk/id/ukia/2015/13,2015,13,http://www.legislation.gov.uk/id/ukdsi/2015/9780111126622
http://www.legislation.gov.uk/id/ukia/2008/358,2008,358,
http://www.legislation.gov.uk/id/ukia/2008/87,2008,87,
http://www.legislation.gov.uk/id/ukia/2024/79,2024,79,http://www.legislation.gov.uk/id/uksi/2011/2154
http://www.legislation.gov.uk/id/ukia/2011/427,2011,427,http://www.legislation.gov.uk/id/uksi/2011/2841
http://www.legislation.gov.uk/id/ukia/2013/1069,2013,1069,http://www.legislation.gov.uk/id/ukpga/2013/24
http://www.legislation.gov.uk/id/ukia/2010/140,2010,140,
http://www.legislation.gov.uk/id/ukia/2008/61,2008,61,
http://www.legislation.gov.uk/id/ukia/2024/53,2024,53,http://www.legislation.gov.uk/id/uksi/2012/1502
http://www.legislation.gov.uk/id/ukia/2018/179,2018,179,http://www.legislation.gov.uk/id/ukdsi/2018/9780111177235
http://www.legislation.gov.uk/id/ukia/2025/187,2025,187,http://www.legislation.gov.uk/id/uksi/2017/580
http://www.legislation.gov.uk/id/ukia/2013/230,2013,230,http://www.legislation.gov.uk/id/uksi/2013/3196
http://www.legislation.gov.uk/id/ukia/2018/101,2018,101,http://www.legislation.gov.uk/id/uksi/2018/786
http://www.legislation.gov.uk/id/ukia/2023/47,2023,47,http://www.legislation.gov.uk/id/ukdsi/2023/9780348247329
http://www.legislation.gov.uk/id/ukia/2009/312,2009,312,
http://www.legislation.gov.uk/id/ukia/2011/172,2011,172,
http://www.legislation.gov.uk/id/ukia/2023/21,2023,21,http://www.legislation.gov.uk/id/ukdsi/2023/9780348244168
http://www.legislation.gov.uk/id/ukia/2012/104,2012,104,
http://www.legislation.gov.uk/id/ukia/2016/95,2016,95,http://www.legislation.gov.uk/id/uksi/2016/441
http://www.legislation.gov.uk/id/ukia/2014/262,2014,262,http://www.legislation.gov.uk/id/uksi/2014/2117
http://www.legislation.gov.uk/id/ukia/2019/133,2019,133,
http://www.legislation.gov.uk/id/ukia/2013/1033,2013,1033,http://www.legislation.gov.uk/id/ukdsi/2013/9780111537619
http://www.legislation.gov.uk/id/ukia/2010/323,2010,323,
http://www.legislation.gov.uk/id/ukia/2022/15,2022,15,http://www.legislation.gov.uk/id/ukdsi/2022/9780348231885
http://www.legislation.gov.uk/id/ukia/2015/89,2015,89,http://www.legislation.gov.uk/id/uksi/2015/219
http://www.legislation.gov.uk/id/ukia/2015/63,2015,63,http://www.legislation.gov.uk/id/ukdsi/2015/9780111128459
http://www.legislation.gov.uk/id/ukia/2013/136,2013,136,
http://www.legislation.gov.uk/id/ukia/2008/286,2008,286,
http://www.legislation.gov.uk/id/ukia/2015/294,2015,294,http://www.legislation.gov.uk/id/uksi/2015/1692
http://www.legislation.gov.uk/id/ukia/2011/632,2011,632,http://www.legislation.gov.uk/id/uksi/2011/2185
http://www.legislation.gov.uk/id/ukia/2009/218,2009,218,
http://www.legislation.gov.uk/id/ukia/2011/355,2011,355,http://www.legislation.gov.uk/id/uksi/2011/2452
http://www.legislation.gov.uk/id/ukia/2016/226,2016,226,http://www.legislation.gov.uk/id/uksi/2016/1122
http://www.legislation.gov.uk/id/ukia/2014/168,2014,168,http://www.legislation.gov.uk/id/ukdsi/2014/9780111116074
http://www.legislation.gov.uk/id/ukia/2023/97,2023,97,http://www.legislation.gov.uk/id/uksi/2016/1026
http://www.legislation.gov.uk/id/ukia/2010/229,2010,229,
http://www.legislation.gov.uk/id/ukia/2009/240,2009,240,
http://www.legislation.gov.uk/id/ukia/2023/71,2023,71,http://www.legislation.gov.uk/id/uksi/2023/715
http://www.legislation.gov.uk/id/ukia/2013/25,2013,25,
http://www.legislation.gov.uk/id/ukia/2012/387,2012,387,http://www.legislation.gov.uk/id/uksi/2012/2405
http://www.legislation.gov.uk/id/ukia/2022/65,2022,65,http://www.legislation.gov.uk/id/uksi/2022/827
http://www.legislation.gov.uk/id/ukia/2012/19,2012,19,
http://www.legislation.gov.uk/id/ukia/2014/190,2014,190,http://www.legislation.gov.uk/id/ukdsi/2014/9780111116906
http://www.legislation.gov.uk/id/ukia/2011/538,2011,538,http://www.legislation.gov.uk/id/uksi/2011/1487
http://www.legislation.gov.uk/id/ukia/2008/114,2008,114,
http://www.legislation.gov.uk/id/ukia/2010/251,2010,251,
http://www.legislation.gov.uk/id/ukia/2015/122,2015,122,http://www.legislation.gov.uk/id/uksi/2015/454
http://www.legislation.gov.uk/id/ukia/2021/59,2021,59,http://www.legislation.gov.uk/id/uksi/2021/827
http://www.legislation.gov.uk/id/ukia/2009/4,2009,4,
http://www.legislation.gov.uk/id/ukia/2021/33,2021,33,http://www.legislation.gov.uk/id/ukdsi/2021/9780348223699
http://www.legislation.gov.uk/id/ukia/2011/560,2011,560,
http://www.legislation.gov.uk/id/ukia/2009/146,2009,146,
http://www.legislation.gov.uk/id/ukia/2011/283,2011,283,
http://www.legislation.gov.uk/id/ukia/2016/154,2016,154,http://www.legislation.gov.uk/id/uksi/2016/692
http://www.legislation.gov.uk/id/ukia/2023/162,2023,162,http://www.legislation.gov.uk/id/uksi/2023/1244
http://www.legislation.gov.uk/id/ukia/2012/215,2012,215,
http://www.legislation.gov.uk/id/ukia/2020/27,2020,27,http://www.legislation.gov.uk/id/ukdsi/2020/9780111194362
http://www.legislation.gov.uk/id/ukia/2014/373,2014,373,http://www.legislation.gov.uk/id/uksi/2014/3243
http://www.legislation.gov.uk/id/ukia/2010/434,2010,434,
http://www.legislation.gov.uk/id/ukia/2015/305,2015,305,http://www.legislation.gov.uk/id/uksi/2015/1945
http://www.legislation.gov.uk/id/ukia/2010/157,2010,157,
http://www.legislation.gov.uk/id/ukia/2013/75,2013,75,http://www.legislation.gov.uk/id/ukpga/2004/31
http://www.legislation.gov.uk/id/ukia/2013/1004,2013,1004,http://www.legislation.gov.uk/id/ukdsi/2013/9780111532270
http://www.legislation.gov.uk/id/ukia/2024/194,2024,194,http://www.legislation.gov.uk/id/uksi/2013/1768
http://www.legislation.gov.uk/id/ukia/2013/247,2013,247,
http://www.legislation.gov.uk/id/ukia/2018/118,2018,118,http://www.legislation.gov.uk/id/uksi/2018/895
http://www.legislation.gov.uk/id/ukia/2025/126,2025,126,http://www.legislation.gov.uk/id/uksi/2020/621
http://www.legislation.gov.uk/id/ukia/2012/69,2012,69,http://www.legislation.gov.uk/id/uksi/2012/922
http://www.legislation.gov.uk/id/ukia/2013/1162,2013,1162,http://www.legislation.gov.uk/id/uksi/2013/763
http://www.legislation.gov.uk/id/ukia/2009/329,2009,329,
http://www.legislation.gov.uk/id/ukia/2019/4,2019,4,http://www.legislation.gov.uk/id/ukdsi/2019/9780111177297
http://www.legislation.gov.uk/id/ukia/2011/466,2011,466,http://www.legislation.gov.uk/id/uksi/2012/501
http://www.legislation.gov.uk/id/ukia/2012/43,2012,43,http://www.legislation.gov.uk/id/ukdsi/2012/9780111521045
http://www.legislation.gov.uk/id/ukia/2011/189,2011,189,
http://www.legislation.gov.uk/id/ukia/2011/111,2011,111,
http://www.legislation.gov.uk/id/ukia/2014/279,2014,279,http://www.legislation.gov.uk/id/uksi/2014/2383
http://www.legislation.gov.uk/id/ukia/2018/140,2018,140,http://www.legislation.gov.uk/id/uksi/2018/1134
http://www.legislation.gov.uk/id/ukia/2021/83,2021,83,http://www.legislation.gov.uk/id/uksi/2021/891
http://www.legislation.gov.uk/id/ukia/2011/37,2011,37,
http://www.legislation.gov.uk/id/ukia/2014/201,2014,201,http://www.legislation.gov.uk/id/ukdsi/2014/9780111117323
http://www.legislation.gov.uk/id/ukia/2009/351,2009,351,http://www.legislation.gov.uk/id/uksi/2010/721
http://www.legislation.gov.uk/id/ukia/2011/11,2011,11,
http://www.legislation.gov.uk/id/ukia/2012/420,2012,420,http://www.legislation.gov.uk/id/uksi/2012/2963
http://www.legislation.gov.uk/id/ukia/2020/77,2020,77,http://www.legislation.gov.uk/id/ukdsi/2020/9780348214420
http://www.legislation.gov.uk/id/ukia/2012/143,2012,143,
http://www.legislation.gov.uk/id/ukia/2020/51,2020,51,http://www.legislation.gov.uk/id/ukdsi/2020/9780348210231
http://www.legislation.gov.uk/id/ukia/2011/649,2011,649,http://www.legislation.gov.uk/id/uksi/2011/627
http://www.legislation.gov.uk/id/ukia/2019/172,2019,172,http://www.legislation.gov.uk/id/uksi/2019/1511
http://www.legislation.gov.uk/id/ukia/2008/225,2008,225,
http://www.legislation.gov.uk/id/ukia/2010/362,2010,362,http://www.legislation.gov.uk/id/ukdsi/2010/9780111499504
http://www.legislation.gov.uk/id/ukia/2015/233,2015,233,http://www.legislation.gov.uk/id/ukpga/2015/8
http://www.legislation.gov.uk/id/ukia/2013/175,2013,175,
http://www.legislation.gov.uk/id/ukia/2014/107,2014,107,http://www.legislation.gov.uk/id/uksi/2014/833
http://www.legislation.gov.uk/id/ukia/2012/93,2012,93,
http://www.legislation.gov.uk/id/ukia/2009/257,2009,257,
http://www.legislation.gov.uk/id/ukia/2011/394,2011,394,http://www.legislation.gov.uk/id/uksi/2011/2196
http://www.legislation.gov.uk/id/ukia/2013/1169,2013,1169,http://www.legislation.gov.uk/id/uksi/2013/816
http://www.legislation.gov.uk/id/ukia/2012/326,2012,326,http://www.legislation.gov.uk/id/ukpga/2012/19
http://www.legislation.gov.uk/id/ukia/2024/205,2024,205,http://www.legislation.gov.uk/id/uksi/2018/1275
http://www.legislation.gov.uk/id/ukia/2011/87,2011,87,
http://www.legislation.gov.uk/id/ukia/2010/268,2010,268,
http://www.legislation.gov.uk/id/ukia/2015/139,2015,139,http://www.legislation.gov.uk/id/uksi/2015/573
http://www.legislation.gov.uk/id/ukia/2011/61,2011,61,
http://www.legislation.gov.uk/id/ukia/2010/55,2010,55,
http://www.legislation.gov.uk/id/ukia/2019/54,2019,54,http://www.legislation.gov.uk/id/ukdsi/2019/9780111178683
http://www.legislation.gov.uk/id/ukia/2011/577,2011,577,
http://www.legislation.gov.uk/id/ukia/2008/153,2008,153,
http://www.legislation.gov.uk/id/ukia/2013/1133,2013,1133,http://www.legislation.gov.uk/id/uksi/2013/491
http://www.legislation.gov.uk/id/ukia/2010/290,2010,290,
http://www.legislation.gov.uk/id/ukia/2015/161,2015,161,http://www.legislation.gov.uk/id/uksi/2015/716
http://www.legislation.gov.uk/id/ukia/2023/179,2023,179,http://www.legislation.gov.uk/id/uksi/2023/1347
http://www.legislation.gov.uk/id/ukia/2011/222,2011,222,
http://www.legislation.gov.uk/id/ukia/2023/101,2023,101,http://www.legislation.gov.uk/id/nisr/2023/125
http://www.legislation.gov.uk/id/ukia/2018/48,2018,48,http://www.legislation.gov.uk/id/uksi/2018/306
http://www.legislation.gov.uk/id/ukia/2012/2040,2012,2040,http://www.legislation.gov.uk/id/ukpga/2014/21
http://www.legislation.gov.uk/id/ukia/2018/22,2018,22,http://www.legislation.gov.uk/id/uksi/2018/110
