en_uri,filename,en_type,en_title,en_date,legislation_uri,legislation_class,legislation_year,legislation_number,legislation_title
http://www.legislation.gov.uk/ukpga/2015/29/pdfs/ukpgaen_20150029_en.pdf,ukpgaen_20150029_en,UK Act Explanatory Note,Explanatory Note,2015-04-09,http://www.legislation.gov.uk/id/ukpga/2015/29,UnitedKingdomPublicGeneralAct,2015,29,Health Service Commissioner for England (Complaint Handling) Act 2015
http://www.legislation.gov.uk/asp/2004/12/pdfs/aspen_20040012_en.pdf,aspen_20040012_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2004/12,ScottishAct,2004,12,School Education (Ministerial Powers and Independent Schools) (Scotland) Act 2004
http://www.legislation.gov.uk/asp/2010/9/pdfs/aspen_20100009_en.pdf,aspen_20100009_en,Scottish Act Explanatory Note,Explanatory Note,2010-09-22,http://www.legislation.gov.uk/id/asp/2010/9,ScottishAct,2010,9,Control of Dogs (Scotland) Act 2010
http://www.legislation.gov.uk/nia/2011/29/pdfs/niaen_20110029_en.pdf,niaen_20110029_en,NI Act Explanatory Note,Explanatory Note,2011-09-02,http://www.legislation.gov.uk/id/nia/2011/29,NorthernIrelandAct,2011,29,Budget (No. 2) Act (Northern-Ireland) 2011
http://www.legislation.gov.uk/ukpga/2012/14/pdfs/ukpgaen_20120014_en.pdf,ukpgaen_20120014_en,UK Act Explanatory Note,Explanatory Note,2012-12-13,http://www.legislation.gov.uk/id/ukpga/2012/14,UnitedKingdomPublicGeneralAct,2012,14,Finance Act 2012
http://www.legislation.gov.uk/asp/2002/8/pdfs/aspen_20020008_en.pdf,aspen_20020008_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2002/8,ScottishAct,2002,8,Marriage (Scotland) Act 2002
http://www.legislation.gov.uk/ukpga/2025/14/pdfs/ukpgaen_20250014_en.pdf,ukpgaen_20250014_en,UK Act Explanatory Note,Explanatory Note,2025-05-29,http://www.legislation.gov.uk/id/ukpga/2025/14,UnitedKingdomPublicGeneralAct,2025,14,Institute for Apprenticeships and Technical Education (Transfer of Functions etc) Act 2025
http://www.legislation.gov.uk/nia/2011/16/pdfs/niaen_20110016_en.pdf,niaen_20110016_en,NI Act Explanatory Note,Explanatory Note,2011-03-31,http://www.legislation.gov.uk/id/nia/2011/16,NorthernIrelandAct,2011,16,Welfare of Animals Act (Northern Ireland) 2011
http://www.legislation.gov.uk/ukpga/2003/36/pdfs/ukpgaen_20030036_en.pdf,ukpgaen_20030036_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2003/36,UnitedKingdomPublicGeneralAct,2003,36,Fire Services Act 2003
http://www.legislation.gov.uk/nia/2001/13/pdfs/niaen_20010013_en.pdf,niaen_20010013_en,NI Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/nia/2001/13,NorthernIrelandAct,2001,13,Product Liability (Amendment) Act (Northern Ireland) 2001
http://www.legislation.gov.uk/nia/2015/1/pdfs/niaen_20150001_en.pdf,niaen_20150001_en,NI Act Explanatory Note,Explanatory Note,2015-01-21,http://www.legislation.gov.uk/id/nia/2015/1,NorthernIrelandAct,2015,1,Work and Families Act (Northern Ireland) 2015
http://www.legislation.gov.uk/ukpga/2024/10/pdfs/ukpgaen_20240010_en.pdf,ukpgaen_20240010_en,UK Act Explanatory Note,Explanatory Note,2024-05-31,http://www.legislation.gov.uk/id/ukpga/2024/10,UnitedKingdomPublicGeneralAct,2024,10,Automated Vehicles Act 2024
http://www.legislation.gov.uk/ukpga/2019/4/pdfs/ukpgaen_20190004_en.pdf,ukpgaen_20190004_en,UK Act Explanatory Note,Explanatory Note,2019-03-13,http://www.legislation.gov.uk/id/ukpga/2019/4,UnitedKingdomPublicGeneralAct,2019,4,Tenant Fees Act 2019
http://www.legislation.gov.uk/ukpga/2015/32/pdfs/ukpgaen_20150032_en.pdf,ukpgaen_20150032_en,UK Act Explanatory Note,Explanatory Note,2015-07-30,http://www.legislation.gov.uk/id/ukpga/2015/32,UnitedKingdomPublicGeneralAct,2015,32,European Union (Finance) Act 2015
http://www.legislation.gov.uk/nia/2022/20/pdfs/niaen_20220020_en.pdf,niaen_20220020_en,NI Act Explanatory Note,Explanatory Note,2022-05-23,http://www.legislation.gov.uk/id/nia/2022/20,NorthernIrelandAct,2022,20,Private Tenancies Act (Northern Ireland) 2022
http://www.legislation.gov.uk/nia/2022/8/pdfs/niaen_20220008_en.pdf,niaen_20220008_en,NI Act Explanatory Note,Explanatory Note,2022-04-01,http://www.legislation.gov.uk/id/nia/2022/8,NorthernIrelandAct,2022,8,Financial Reporting (Departments and Public Bodies) Act (Northern Ireland) 2022
http://www.legislation.gov.uk/ukpga/2004/17/pdfs/ukpgaen_20040017_en.pdf,ukpgaen_20040017_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2004/17,UnitedKingdomPublicGeneralAct,2004,17,Health Protection Agency Act 2004
http://www.legislation.gov.uk/nia/2008/11/pdfs/niaen_20080011_en.pdf,niaen_20080011_en,NI Act Explanatory Note,Explanatory Note,2008-07-29,http://www.legislation.gov.uk/id/nia/2008/11,NorthernIrelandAct,2008,11,Budget (No. 2) Act (Northern Ireland) 2008
http://www.legislation.gov.uk/ukpga/2017/17/pdfs/ukpgaen_20170017_en.pdf,ukpgaen_20170017_en,UK Act Explanatory Note,Explanatory Note,2017-05-17,http://www.legislation.gov.uk/id/ukpga/2017/17,UnitedKingdomPublicGeneralAct,2017,17,Pension Schemes Act 2017
http://www.legislation.gov.uk/nia/2014/7/pdfs/niaen_20140007_en.pdf,niaen_20140007_en,NI Act Explanatory Note,Explanatory Note,2014-08-28,http://www.legislation.gov.uk/id/nia/2014/7,NorthernIrelandAct,2014,7,Carrier Bags Act (Northern Ireland) 2014
http://www.legislation.gov.uk/nia/2022/18/pdfs/niaen_20220018_en.pdf,niaen_20220018_en,NI Act Explanatory Note,Explanatory Note,2022-05-20,http://www.legislation.gov.uk/id/nia/2022/18,NorthernIrelandAct,2022,18,Adoption and Children Act (Northern Ireland) 2022
http://www.legislation.gov.uk/ukpga/2006/28/pdfs/ukpgaen_20060028_en.pdf,ukpgaen_20060028_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2006/28,UnitedKingdomPublicGeneralAct,2006,28,Health Act 2006
http://www.legislation.gov.uk/nia/2001/5/pdfs/niaen_20010005_en.pdf,niaen_20010005_en,NI Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/nia/2001/5,NorthernIrelandAct,2001,5,Ground Rents Act (Northern Ireland) 2001
http://www.legislation.gov.uk/ukpga/2019/28/pdfs/ukpgaen_20190028_en.pdf,ukpgaen_20190028_en,UK Act Explanatory Note,Explanatory Note,2019-10-29,http://www.legislation.gov.uk/id/ukpga/2019/28,UnitedKingdomPublicGeneralAct,2019,28,Census (Return Particulars and Removal of Penalties) Act 2019
http://www.legislation.gov.uk/mwa/2010/3/pdfs/mwaen_20100003_mi.pdf,mwaen_20100003_mi,Welsh Measure Explanatory Note,Explanatory Note,2011-06-07,http://www.legislation.gov.uk/id/mwa/2010/3,WelshAssemblyMeasure,2010,3,Red Meat Industry (Wales) Measure 2010
http://www.legislation.gov.uk/mwa/2010/3/pdfs/mwaen_20100003_we.pdf,mwaen_20100003_we,Welsh Measure Explanatory Note,Explanatory Note,2010-06-11,http://www.legislation.gov.uk/id/mwa/2010/3,WelshAssemblyMeasure,2010,3,Red Meat Industry (Wales) Measure 2010
http://www.legislation.gov.uk/mwa/2010/3/pdfs/mwaen_20100003_en.pdf,mwaen_20100003_en,Welsh Measure Explanatory Note,Explanatory Note,2010-06-11,http://www.legislation.gov.uk/id/mwa/2010/3,WelshAssemblyMeasure,2010,3,Red Meat Industry (Wales) Measure 2010
http://www.legislation.gov.uk/ukpga/2016/13/pdfs/ukpgaen_20160013_en.pdf,ukpgaen_20160013_en,UK Act Explanatory Note,Explanatory Note,2016-05-26,http://www.legislation.gov.uk/id/ukpga/2016/13,UnitedKingdomPublicGeneralAct,2016,13,Northern Ireland (Stormont Agreement and Implementation Plan) Act 2016
http://www.legislation.gov.uk/asp/2021/4/pdfs/aspen_20210004_en.pdf,aspen_20210004_en,Scottish Act Explanatory Note,Explanatory Note,2021-02-15,http://www.legislation.gov.uk/id/asp/2021/4,ScottishAct,2021,4,UK Withdrawal from the European Union (Continuity) (Scotland) Act 2021
http://www.legislation.gov.uk/ukpga/2005/24/pdfs/ukpgaen_20050024_en.pdf,ukpgaen_20050024_en,UK Act Explanatory Note,Explanatory Note,2008-03-03,http://www.legislation.gov.uk/id/ukpga/2005/24,UnitedKingdomPublicGeneralAct,2005,24,Regulation of Financial Services (Land Transactions) Act 2005
http://www.legislation.gov.uk/ukpga/2018/24/pdfs/ukpgaen_20180024_en.pdf,ukpgaen_20180024_en,UK Act Explanatory Note,Explanatory Note,2019-11-12,http://www.legislation.gov.uk/id/ukpga/2018/24,UnitedKingdomPublicGeneralAct,2018,24,Parental Bereavement (Leave and Pay) Act 2018
http://www.legislation.gov.uk/asp/2000/1/pdfs/aspen_20000001_en.pdf,aspen_20000001_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2000/1,ScottishAct,2000,1,Public Finance and Accountability (Scotland) Act 2000
http://www.legislation.gov.uk/asp/2018/4/pdfs/aspen_20180004_en.pdf,aspen_20180004_en,Scottish Act Explanatory Note,Explanatory Note,2018-03-20,http://www.legislation.gov.uk/id/asp/2018/4,ScottishAct,2018,4,Gender Representation on Public Boards (Scotland) Act 2018
http://www.legislation.gov.uk/asp/2005/2/pdfs/aspen_20050002_en.pdf,aspen_20050002_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2005/2,ScottishAct,2005,2,Emergency Workers (Scotland) Act 2005
http://www.legislation.gov.uk/asp/2016/13/pdfs/aspen_20160013_en.pdf,aspen_20160013_en,Scottish Act Explanatory Note,Explanatory Note,2016-05-23,http://www.legislation.gov.uk/id/asp/2016/13,ScottishAct,2016,13,Scottish Elections (Dates) Act 2016 
http://www.legislation.gov.uk/ukpga/2004/20/pdfs/ukpgaen_20040020_en.pdf,ukpgaen_20040020_en,UK Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/ukpga/2004/20,UnitedKingdomPublicGeneralAct,2004,20,Energy Act 2004
http://www.legislation.gov.uk/asp/2006/10/pdfs/aspen_20060010_en.pdf,aspen_20060010_en,Scottish Act Explanatory Note,Explanatory Note,2008-02-04,http://www.legislation.gov.uk/id/asp/2006/10,ScottishAct,2006,10,"Police, Public Order and Criminal Justice (Scotland) Act 2006"
http://www.legislation.gov.uk/ukpga/2017/20/pdfs/ukpgaen_20170020_en.pdf,ukpgaen_20170020_en,UK Act Explanatory Note,Explanatory Note,2017-07-21,http://www.legislation.gov.uk/id/ukpga/2017/20,UnitedKingdomPublicGeneralAct,2017,20,Neighbourhood Planning Act 2017
http://www.legislation.gov.uk/ukpga/2019/3/pdfs/ukpgaen_20190003_en.pdf,ukpgaen_20190003_en,UK Act Explanatory Note,Explanatory Note,2019-03-12,http://www.legislation.gov.uk/id/ukpga/2019/3,UnitedKingdomPublicGeneralAct,2019,3,Counter-Terrorism and Border Security Act 2019
http://www.legislation.gov.uk/asp/2020/17/pdfs/aspen_20200017_en.pdf,aspen_20200017_en,Scottish Act Explanatory Note,Explanatory Note,2020-10-21,http://www.legislation.gov.uk/id/asp/2020/17,ScottishAct,2020,17,Agriculture (Retained EU Law and Data) (Scotland) Act 2020
http://www.legislation.gov.uk/ukpga/2019/31/pdfs/ukpgaen_20190031_en.pdf,ukpgaen_20190031_en,UK Act Explanatory Note,Explanatory Note,2019-11-22,http://www.legislation.gov.uk/id/ukpga/2019/31,UnitedKingdomPublicGeneralAct,2019,31,Historical Institutional Abuse (Northern Ireland) Act 2019
http://www.legislation.gov.uk/asp/2010/14/pdfs/aspen_20100014_en.pdf,aspen_20100014_en,Scottish Act Explanatory Note,Explanatory Note,2010-08-27,http://www.legislation.gov.uk/id/asp/2010/14,ScottishAct,2010,14,Crofting Reform (Scotland) Act 2010
http://www.legislation.gov.uk/asp/2012/9/pdfs/aspen_20120009_en.pdf,aspen_20120009_en,Scottish Act Explanatory Note,Explanatory Note,2013-05-23,http://www.legislation.gov.uk/id/asp/2012/9,ScottishAct,2012,9,Long Leases (Scotland) Act 2012
http://www.legislation.gov.uk/ukpga/2016/9/pdfs/ukpgaen_20160009_en.pdf,ukpgaen_20160009_en,UK Act Explanatory Note,Explanatory Note,2016-03-29,http://www.legislation.gov.uk/id/ukpga/2016/9,UnitedKingdomPublicGeneralAct,2016,9,Access to Medical Treatments (Innovation) Act 2016
http://www.legislation.gov.uk/ukpga/2008/16/pdfs/ukpgaen_20080016_en.pdf,ukpgaen_20080016_en,UK Act Explanatory Note,Explanatory Note,2008-08-06,http://www.legislation.gov.uk/id/ukpga/2008/16,UnitedKingdomPublicGeneralAct,2008,16,National Insurance Contributions Act 2008
http://www.legislation.gov.uk/asp/2000/11/pdfs/aspen_20000011_en.pdf,aspen_20000011_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2000/11,ScottishAct,2000,11,Regulation of Investigatory Powers (Scotland) Act 2000
http://www.legislation.gov.uk/asp/2004/8/pdfs/aspen_20040008_en.pdf,aspen_20040008_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2004/8,ScottishAct,2004,8,Antisocial Behaviour etc. (Scotland) Act 2004
http://www.legislation.gov.uk/anaw/2018/1/pdfs/anawen_20180001_mi.pdf,anawen_20180001_mi,Welsh Act Explanatory Note,Explanatory Note,2018-06-21,http://www.legislation.gov.uk/id/anaw/2018/1,WelshNationalAssemblyAct,2018,1,
http://www.legislation.gov.uk/anaw/2018/1/pdfs/anawen_20180001_en.pdf,anawen_20180001_en,Welsh Act Explanatory Note,Explanatory Note,2018-01-25,http://www.legislation.gov.uk/id/anaw/2018/1,WelshNationalAssemblyAct,2018,1,
http://www.legislation.gov.uk/anaw/2018/1/pdfs/anawen_20180001_we.pdf,anawen_20180001_we,Welsh Act Explanatory Note,Explanatory Note,2018-01-25,http://www.legislation.gov.uk/id/anaw/2018/1,WelshNationalAssemblyAct,2018,1,
http://www.legislation.gov.uk/nia/2020/1/pdfs/niaen_20200001_en.pdf,niaen_20200001_en,NI Act Explanatory Note,Explanatory Note,2020-06-08,http://www.legislation.gov.uk/id/nia/2020/1,NorthernIrelandAct,2020,1,Budget Act (Northern Ireland) 2020
http://www.legislation.gov.uk/asp/2009/9/pdfs/aspen_20090009_en.pdf,aspen_20090009_en,Scottish Act Explanatory Note,Explanatory Note,2009-08-17,http://www.legislation.gov.uk/id/asp/2009/9,ScottishAct,2009,9,Sexual Offences (Scotland) Act 2009
http://www.legislation.gov.uk/ukpga/2022/28/pdfs/ukpgaen_20220028_en.pdf,ukpgaen_20220028_en,UK Act Explanatory Note,Explanatory Note,2022-05-23,http://www.legislation.gov.uk/id/ukpga/2022/28,UnitedKingdomPublicGeneralAct,2022,28,Marriage and Civil Partnership (Minimum Age) Act
http://www.legislation.gov.uk/anaw/2013/4/pdfs/anawen_20130004_mi.pdf,anawen_20130004_mi,Welsh Act Explanatory Note,Explanatory Note,2018-06-21,http://www.legislation.gov.uk/id/anaw/2013/4,WelshNationalAssemblyAct,2013,4,Local Government (Democracy) (Wales) Act 2013
http://www.legislation.gov.uk/anaw/2013/4/pdfs/anawen_20130004_we.pdf,anawen_20130004_we,Welsh Act Explanatory Note,Explanatory Note,2014-03-24,http://www.legislation.gov.uk/id/anaw/2013/4,WelshNationalAssemblyAct,2013,4,Local Government (Democracy) (Wales) Act 2013
http://www.legislation.gov.uk/anaw/2013/4/pdfs/anawen_20130004_en.pdf,anawen_20130004_en,Welsh Act Explanatory Note,Explanatory Note,2014-03-24,http://www.legislation.gov.uk/id/anaw/2013/4,WelshNationalAssemblyAct,2013,4,Local Government (Democracy) (Wales) Act 2013
http://www.legislation.gov.uk/ukpga/2007/12/pdfs/ukpgaen_20070012_en.pdf,ukpgaen_20070012_en,UK Act Explanatory Note,Explanatory Note,2008-01-31,http://www.legislation.gov.uk/id/ukpga/2007/12,UnitedKingdomPublicGeneralAct,2007,12,Mental Health Act 2007
http://www.legislation.gov.uk/ukpga/2023/9/pdfs/ukpgaen_20230009_en.pdf,ukpgaen_20230009_en,UK Act Explanatory Note,Explanatory Notes,2023-04-11,http://www.legislation.gov.uk/id/ukpga/2023/9,UnitedKingdomPublicGeneralAct,2023,9,Trade (Australia and New Zealand) Act 2023
http://www.legislation.gov.uk/ukpga/2009/23/pdfs/ukpgaen_20090023_en.pdf,ukpgaen_20090023_en,UK Act Explanatory Note,Explanatory Note,2009-11-19,http://www.legislation.gov.uk/id/ukpga/2009/23,UnitedKingdomPublicGeneralAct,2009,23,Marine and Coastal Access Act 2009
http://www.legislation.gov.uk/ukpga/2010/35/pdfs/ukpgaen_20100035_en.pdf,ukpgaen_20100035_en,UK Act Explanatory Note,Explanatory Note,2010-12-22,http://www.legislation.gov.uk/id/ukpga/2010/35,UnitedKingdomPublicGeneralAct,2010,35,Local Government Act 2010
http://www.legislation.gov.uk/ukpga/2009/8/pdfs/ukpgaen_20090008_en.pdf,ukpgaen_20090008_en,UK Act Explanatory Note,Explanatory Note,2009-07-21,http://www.legislation.gov.uk/id/ukpga/2009/8,UnitedKingdomPublicGeneralAct,2009,8,Saving Gateway Accounts Act 2009
http://www.legislation.gov.uk/asp/2021/16/pdfs/aspen_20210016_en.pdf,aspen_20210016_en,Scottish Act Explanatory Note,Explanatory Note,2021-10-21,http://www.legislation.gov.uk/id/asp/2021/16,ScottishAct,2021,16,Domestic Abuse (Protection) (Scotland) Act 2021
http://www.legislation.gov.uk/ukpga/2023/35/pdfs/ukpgaen_20230035_en.pdf,ukpgaen_20230035_en,UK Act Explanatory Note,Explanatory Note,2023-08-23,http://www.legislation.gov.uk/id/ukpga/2023/35,UnitedKingdomPublicGeneralAct,2023,35,Child Support (Enforcement) Act 2023
http://www.legislation.gov.uk/asp/2011/13/pdfs/aspen_20110013_en.pdf,aspen_20110013_en,Scottish Act Explanatory Note,Explanatory Note,2012-07-27,http://www.legislation.gov.uk/id/asp/2011/13,ScottishAct,2011,13,Domestic Abuse (Scotland) Act 2011
http://www.legislation.gov.uk/nia/2011/6/pdfs/niaen_20110006_en.pdf,niaen_20110006_en,NI Act Explanatory Note,Explanatory Note,2011-02-17,http://www.legislation.gov.uk/id/nia/2011/6,NorthernIrelandAct,2011,6,Energy Act (Northern Ireland) 2011
http://www.legislation.gov.uk/ukpga/2020/20/pdfs/ukpgaen_20200020_en.pdf,ukpgaen_20200020_en,UK Act Explanatory Note,Explanatory Note,2020-12-08,http://www.legislation.gov.uk/id/ukpga/2020/20,UnitedKingdomPublicGeneralAct,2020,20,Immigration and Social Security Co-ordination (EU Withdrawal) Act 2020
http://www.legislation.gov.uk/asp/2001/10/pdfs/aspen_20010010_en.pdf,aspen_20010010_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2001/10,ScottishAct,2001,10,Housing (Scotland) Act 2001
http://www.legislation.gov.uk/nia/2016/7/pdfs/niaen_20160007_en.pdf,niaen_20160007_en,NI Act Explanatory Note,Explanatory Note,2016-03-29,http://www.legislation.gov.uk/id/nia/2016/7,NorthernIrelandAct,2016,7,Water and Sewerage Services Act (Northern Ireland) 2016
http://www.legislation.gov.uk/ukpga/2022/31/pdfs/ukpgaen_20220031_en.pdf,ukpgaen_20220031_en,UK Act Explanatory Note,Explanatory Note,2022-11-21,http://www.legislation.gov.uk/id/ukpga/2022/31,UnitedKingdomPublicGeneralAct,2022,31,Health and Care Act 2022
http://www.legislation.gov.uk/ukpga/2016/8/pdfs/ukpgaen_20160008_en.pdf,ukpgaen_20160008_en,UK Act Explanatory Note,Explanatory Note,2016-03-29,http://www.legislation.gov.uk/id/ukpga/2016/8,UnitedKingdomPublicGeneralAct,2016,8,Riot Compensation Act 2016
http://www.legislation.gov.uk/nia/2008/6/pdfs/niaen_20080006_en.pdf,niaen_20080006_en,NI Act Explanatory Note,Explanatory Note,2008-06-05,http://www.legislation.gov.uk/id/nia/2008/6,NorthernIrelandAct,2008,6,Commission for Victims and Survivors Act (Northern Ireland) 2008
http://www.legislation.gov.uk/ukpga/2011/16/pdfs/ukpgaen_20110016_en.pdf,ukpgaen_20110016_en,UK Act Explanatory Note,Explanatory Note,2011-10-21,http://www.legislation.gov.uk/id/ukpga/2011/16,UnitedKingdomPublicGeneralAct,2011,16,Energy Act 2011
http://www.legislation.gov.uk/ukpga/2024/16/pdfs/ukpgaen_20240016_en.pdf,ukpgaen_20240016_en,UK Act Explanatory Note,Explanatory Note,2024-06-05,http://www.legislation.gov.uk/id/ukpga/2024/16,UnitedKingdomPublicGeneralAct,2024,16,Pet Abduction Act 2024
http://www.legislation.gov.uk/asp/2023/4/pdfs/aspen_20230004_en.pdf,aspen_20230004_en,Scottish Act Explanatory Note,Explanatory Note,2023-09-07,http://www.legislation.gov.uk/id/asp/2023/4,ScottishAct,2023,4,Bail and Release from Custody (Scotland) Act 2023
http://www.legislation.gov.uk/asp/2010/2/pdfs/aspen_20100002_en.pdf,aspen_20100002_en,Scottish Act Explanatory Note,Explanatory Note,2010-05-17,http://www.legislation.gov.uk/id/asp/2010/2,ScottishAct,2010,2,Schools (Consultation) (Scotland) Act 2010
http://www.legislation.gov.uk/ukpga/2013/27/pdfs/ukpgaen_20130027_en.pdf,ukpgaen_20130027_en,UK Act Explanatory Note,Explanatory Note,2013-05-02,http://www.legislation.gov.uk/id/ukpga/2013/27,UnitedKingdomPublicGeneralAct,2013,27,Growth and Infrastructure Act 2013
http://www.legislation.gov.uk/asp/2018/11/pdfs/aspen_20180011_en.pdf,aspen_20180011_en,Scottish Act Explanatory Note,Explanatory Note,2018-06-29,http://www.legislation.gov.uk/id/asp/2018/11,ScottishAct,2018,11,Land and Buildings Transaction Tax (Relief from Additional Amount) (Scotland) Act 2018
http://www.legislation.gov.uk/mwa/2009/3/pdfs/mwaen_20090003_mi.pdf,mwaen_20090003_mi,Welsh Measure Explanatory Note,Explanatory Note,2011-06-07,http://www.legislation.gov.uk/id/mwa/2009/3,WelshAssemblyMeasure,2009,3,Healthy Eating in Schools (Wales) Measure 2009
http://www.legislation.gov.uk/mwa/2009/3/pdfs/mwaen_20090003_we.pdf,mwaen_20090003_we,Welsh Measure Explanatory Note,Explanatory Note,2009-12-10,http://www.legislation.gov.uk/id/mwa/2009/3,WelshAssemblyMeasure,2009,3,Healthy Eating in Schools (Wales) Measure 2009
http://www.legislation.gov.uk/mwa/2009/3/pdfs/mwaen_20090003_en.pdf,mwaen_20090003_en,Welsh Measure Explanatory Note,Explanatory Note,2009-12-10,http://www.legislation.gov.uk/id/mwa/2009/3,WelshAssemblyMeasure,2009,3,Healthy Eating in Schools (Wales) Measure 2009
http://www.legislation.gov.uk/asp/2002/1/pdfs/aspen_20020001_en.pdf,aspen_20020001_en,Scottish Act Explanatory Note,Explanatory Note,2008-03-02,http://www.legislation.gov.uk/id/asp/2002/1,ScottishAct,2002,1,Scottish Local Government (Elections) Act 2002
http://www.legislation.gov.uk/ukpga/2023/8/pdfs/ukpgaen_20230008_en.pdf,ukpgaen_20230008_en,UK Act Explanatory Note,Explanatory Notes,2023-04-18,http://www.legislation.gov.uk/id/ukpga/2023/8,UnitedKingdomPublicGeneralAct,2023,8,Seafarers’ Wages Act 2023
http://www.legislation.gov.uk/asp/2007/2/pdfs/aspen_20070002_en.pdf,aspen_20070002_en,Scottish Act Explanatory Note,Explanatory Note,2008-02-06,http://www.legislation.gov.uk/id/asp/2007/2,ScottishAct,2007,2,St Andrew’s Day Bank Holiday (Scotland) Act 2007
http://www.legislation.gov.uk/ukpga/2023/12/pdfs/ukpgaen_20230012_en.pdf,ukpgaen_20230012_en,UK Act Explanatory Note,Explanatory Notes,2023-05-17,http://www.legislation.gov.uk/id/ukpga/2023/12,UnitedKingdomPublicGeneralAct,2023,12,Ballot Secrecy Act 2023
